organisationName,gridReference,year,taxonName,taxonGroup
Scottish Wildlife Trust,NT282723,2004,Tachybaptus ruficollis,Bird
Scottish Wildlife Trust,NT282723,2004,Anas platyrhynchos,Bird
Scottish Wildlife Trust,NT282723,2004,Gallinula chloropus,Bird
Scottish Wildlife Trust,NT282723,2004,Cygnus olor,Bird
Scottish Wildlife Trust,NT282723,2004,Phasianus colchicus,Bird
Scottish Wildlife Trust,NT282723,2004,Oxyura jamaicensis,Bird
Scottish Wildlife Trust,NT282723,2004,Accipiter nisus,Bird
Scottish Wildlife Trust,NT282723,2004,Aythya fuligula,Bird
Scottish Wildlife Trust,NT282723,2004,Rallus aquaticus,Bird
Scottish Wildlife Trust,NT282723,2004,Fulica atra,Bird
Scottish Wildlife Trust,NT282723,2004,Larus argentatus,Bird
Scottish Wildlife Trust,NT282723,2004,Larus fuscus,Bird
Scottish Wildlife Trust,NT282723,2004,Chroicocephalus ridibundus,Bird
Scottish Wildlife Trust,NT282723,2004,Larus canus,Bird
Scottish Wildlife Trust,NT282723,2004,Columba oenas,Bird
Scottish Wildlife Trust,NT282723,2004,Columba palumbus,Bird
Scottish Wildlife Trust,NT282723,2004,Apus apus,Bird
Scottish Wildlife Trust,NT282723,2004,Picus viridis,Bird
Scottish Wildlife Trust,NT282723,2004,Riparia riparia,Bird
Scottish Wildlife Trust,NT282723,2004,Hirundo rustica,Bird
Scottish Wildlife Trust,NT282723,2004,Delichon urbicum,Bird
Scottish Wildlife Trust,NT282723,2004,Troglodytes troglodytes,Bird
Scottish Wildlife Trust,NT282723,2004,Prunella modularis,Bird
Scottish Wildlife Trust,NT282723,2004,Erithacus rubecula,Bird
Scottish Wildlife Trust,NT282723,2004,Turdus philomelos,Bird
Scottish Wildlife Trust,NT282723,2004,Turdus merula,Bird
Scottish Wildlife Trust,NT282723,2004,Acrocephalus schoenobaenus,Bird
Scottish Wildlife Trust,NT282723,2004,Phylloscopus trochilus,Bird
Scottish Wildlife Trust,NT282723,2004,Phylloscopus collybita,Bird
Scottish Wildlife Trust,NT282723,2004,Parus major,Bird
Scottish Wildlife Trust,NT282723,2004,Cyanistes caeruleus,Bird
Scottish Wildlife Trust,NT282723,2004,Aegithalos caudatus,Bird
Scottish Wildlife Trust,NT282723,2004,Certhia familiaris,Bird
Scottish Wildlife Trust,NT282723,2004,Pica pica,Bird
Scottish Wildlife Trust,NT282723,2004,Corvus monedula,Bird
Scottish Wildlife Trust,NT282723,2004,Corvus corone,Bird
Scottish Wildlife Trust,NT282723,2004,Fringilla coelebs,Bird
Scottish Wildlife Trust,NT282723,2004,Pyrrhula pyrrhula,Bird
Scottish Wildlife Trust,NT282723,2004,Emberiza schoeniclus,Bird
Scottish Wildlife Trust,NT282723,2004,Buteo buteo,Bird
Scottish Wildlife Trust,NT282723,2004,Branta canadensis,Bird
Scottish Wildlife Trust,NT282723,2004,Phalacrocorax carbo,Bird
Scottish Wildlife Trust,NT282723,2004,Podiceps cristatus,Bird
Scottish Wildlife Trust,NT282723,2004,Ardea cinerea,Bird
Scottish Wildlife Trust,NT282723,2004,Anser anser,Bird
Scottish Wildlife Trust,NT282723,2004,Tachybaptus ruficollis,Bird
Scottish Wildlife Trust,NT282723,2004,Anas platyrhynchos,Bird
Scottish Wildlife Trust,NT282723,2004,Gallinula chloropus,Bird
Scottish Wildlife Trust,NT282723,2004,Cygnus olor,Bird
Scottish Wildlife Trust,NT282723,2004,Phasianus colchicus,Bird
Scottish Wildlife Trust,NT282723,2004,Aythya ferina,Bird
Scottish Wildlife Trust,NT282723,2004,Accipiter nisus,Bird
Scottish Wildlife Trust,NT282723,2004,Aythya fuligula,Bird
Scottish Wildlife Trust,NT282723,2004,Fulica atra,Bird
Scottish Wildlife Trust,NT282723,2004,Larus argentatus,Bird
Scottish Wildlife Trust,NT282723,2004,Larus fuscus,Bird
Scottish Wildlife Trust,NT282723,2004,Chroicocephalus ridibundus,Bird
Scottish Wildlife Trust,NT282723,2004,Larus canus,Bird
Scottish Wildlife Trust,NT282723,2004,Columba oenas,Bird
Scottish Wildlife Trust,NT282723,2004,Columba palumbus,Bird
Scottish Wildlife Trust,NT282723,2004,Picus viridis,Bird
Scottish Wildlife Trust,NT282723,2004,Troglodytes troglodytes,Bird
Scottish Wildlife Trust,NT282723,2004,Prunella modularis,Bird
Scottish Wildlife Trust,NT282723,2004,Erithacus rubecula,Bird
Scottish Wildlife Trust,NT282723,2004,Turdus merula,Bird
Scottish Wildlife Trust,NT282723,2004,Sylvia communis,Bird
Scottish Wildlife Trust,NT282723,2004,Acrocephalus schoenobaenus,Bird
Scottish Wildlife Trust,NT282723,2004,Parus major,Bird
Scottish Wildlife Trust,NT282723,2004,Cyanistes caeruleus,Bird
Scottish Wildlife Trust,NT282723,2004,Pica pica,Bird
Scottish Wildlife Trust,NT282723,2004,Corvus monedula,Bird
Scottish Wildlife Trust,NT282723,2004,Corvus corone,Bird
Scottish Wildlife Trust,NT282723,2004,Buteo buteo,Bird
Scottish Wildlife Trust,NT282723,2004,Branta canadensis,Bird
Scottish Wildlife Trust,NT282723,2004,Phalacrocorax carbo,Bird
Scottish Wildlife Trust,NT282723,2004,Podiceps cristatus,Bird
Scottish Wildlife Trust,NT282723,2004,Ardea cinerea,Bird
Scottish Wildlife Trust,NT282723,2004,Anser anser,Bird
Scottish Wildlife Trust,NT282723,2004,Tachybaptus ruficollis,Bird
Scottish Wildlife Trust,NT282723,2004,Anas platyrhynchos,Bird
Scottish Wildlife Trust,NT282723,2004,Gallinula chloropus,Bird
Scottish Wildlife Trust,NT282723,2004,Cygnus olor,Bird
Scottish Wildlife Trust,NT282723,2004,Aythya ferina,Bird
Scottish Wildlife Trust,NT282723,2004,Anas crecca,Bird
Scottish Wildlife Trust,NT282723,2004,Aythya fuligula,Bird
Scottish Wildlife Trust,NT282723,2004,Fulica atra,Bird
Scottish Wildlife Trust,NT282723,2004,Larus argentatus,Bird
Scottish Wildlife Trust,NT282723,2004,Larus fuscus,Bird
Scottish Wildlife Trust,NT282723,2004,Chroicocephalus ridibundus,Bird
Scottish Wildlife Trust,NT282723,2004,Larus canus,Bird
Scottish Wildlife Trust,NT282723,2004,Columba oenas,Bird
Scottish Wildlife Trust,NT282723,2004,Columba palumbus,Bird
Scottish Wildlife Trust,NT282723,2004,Dendrocopos major,Bird
Scottish Wildlife Trust,NT282723,2004,Troglodytes troglodytes,Bird
Scottish Wildlife Trust,NT282723,2004,Prunella modularis,Bird
Scottish Wildlife Trust,NT282723,2004,Erithacus rubecula,Bird
Scottish Wildlife Trust,NT282723,2004,Turdus philomelos,Bird
Scottish Wildlife Trust,NT282723,2004,Turdus merula,Bird
Scottish Wildlife Trust,NT282723,2004,Regulus regulus,Bird
Scottish Wildlife Trust,NT282723,2004,Parus major,Bird
Scottish Wildlife Trust,NT282723,2004,Periparus ater,Bird
Scottish Wildlife Trust,NT282723,2004,Cyanistes caeruleus,Bird
Scottish Wildlife Trust,NT282723,2004,Aegithalos caudatus,Bird
Scottish Wildlife Trust,NT282723,2004,Pica pica,Bird
Scottish Wildlife Trust,NT282723,2004,Corvus monedula,Bird
Scottish Wildlife Trust,NT282723,2004,Corvus corone,Bird
Scottish Wildlife Trust,NT282723,2004,Fringilla coelebs,Bird
Scottish Wildlife Trust,NT282723,2004,Carduelis carduelis,Bird
Scottish Wildlife Trust,NT282723,2004,Pyrrhula pyrrhula,Bird
Scottish Wildlife Trust,NT282723,2004,Buteo buteo,Bird
Scottish Wildlife Trust,NT282723,2004,Branta canadensis,Bird
Scottish Wildlife Trust,NT282723,2004,Phalacrocorax carbo,Bird
Scottish Wildlife Trust,NT282723,2004,Ardea cinerea,Bird
Scottish Wildlife Trust,NT282723,2004,Anser anser,Bird
Scottish Wildlife Trust,NT282723,2004,Tachybaptus ruficollis,Bird
Scottish Wildlife Trust,NT282723,2004,Anas platyrhynchos,Bird
Scottish Wildlife Trust,NT282723,2004,Gallinula chloropus,Bird
Scottish Wildlife Trust,NT282723,2004,Cygnus olor,Bird
Scottish Wildlife Trust,NT282723,2004,Phasianus colchicus,Bird
Scottish Wildlife Trust,NT282723,2004,Aythya ferina,Bird
Scottish Wildlife Trust,NT282723,2004,Accipiter nisus,Bird
Scottish Wildlife Trust,NT282723,2004,Anas crecca,Bird
Scottish Wildlife Trust,NT282723,2004,Aythya fuligula,Bird
Scottish Wildlife Trust,NT282723,2004,Rallus aquaticus,Bird
Scottish Wildlife Trust,NT282723,2004,Anas penelope,Bird
British Trust for Ornithology,NT27,2004,Branta leucopsis,Bird
British Trust for Ornithology,NT27,2004,Cairina moschata,Bird
British Trust for Ornithology,NT27,2004,Branta canadensis,Bird
British Trust for Ornithology,NT2474,2005,Chloris chloris,Bird
British Trust for Ornithology,NT2474,2005,Erithacus rubecula,Bird
British Trust for Ornithology,NT2474,2005,Anas platyrhynchos,Bird
British Trust for Ornithology,NT2474,2005,Columba palumbus,Bird
British Trust for Ornithology,NT2474,2005,Prunella modularis,Bird
British Trust for Ornithology,NT2474,2005,Turdus philomelos,Bird
British Trust for Ornithology,NT2474,2005,Apus apus,Bird
British Trust for Ornithology,NT2474,2005,Cygnus olor,Bird
British Trust for Ornithology,NT2474,2005,Columba livia,Bird
British Trust for Ornithology,NT2474,2005,Passer domesticus,Bird
British Trust for Ornithology,NT2474,2005,Periparus ater,Bird
British Trust for Ornithology,NT2474,2005,Pica pica,Bird
British Trust for Ornithology,NT2474,2005,Turdus merula,Bird
British Trust for Ornithology,NT2474,2005,Fringilla coelebs,Bird
British Trust for Ornithology,NT2474,2005,Corvus corone,Bird
British Trust for Ornithology,NT2474,2005,Troglodytes troglodytes,Bird
British Trust for Ornithology,NT2474,2005,Larus canus,Bird
British Trust for Ornithology,NT2474,2005,Cyanistes caeruleus,Bird
British Trust for Ornithology,NT2474,2005,Motacilla cinerea,Bird
British Trust for Ornithology,NT2474,2005,Prunella modularis,Bird
British Trust for Ornithology,NT2474,2005,Aegithalos caudatus,Bird
British Trust for Ornithology,NT2474,2005,Parus major,Bird
British Trust for Ornithology,NT2474,2005,Cygnus olor,Bird
British Trust for Ornithology,NT2474,2005,Corvus corone,Bird
British Trust for Ornithology,NT2474,2005,Periparus ater,Bird
British Trust for Ornithology,NT2474,2005,Motacilla cinerea,Bird
British Trust for Ornithology,NT2474,2005,Anas platyrhynchos,Bird
British Trust for Ornithology,NT2474,2005,Columba livia,Bird
British Trust for Ornithology,NT2474,2005,Fringilla coelebs,Bird
British Trust for Ornithology,NT2474,2005,Cinclus cinclus,Bird
British Trust for Ornithology,NT2474,2005,Pica pica,Bird
British Trust for Ornithology,NT2474,2005,Turdus merula,Bird
British Trust for Ornithology,NT2474,2005,Larus canus,Bird
British Trust for Ornithology,NT2474,2005,Columba palumbus,Bird
British Trust for Ornithology,NT2474,2005,Erithacus rubecula,Bird
British Trust for Ornithology,NT2474,2005,Streptopelia decaocto,Bird
British Trust for Ornithology,NT2474,2005,Chloris chloris,Bird
British Trust for Ornithology,NT2474,2005,Turdus philomelos,Bird
British Trust for Ornithology,NT2474,2005,Cyanistes caeruleus,Bird
British Trust for Ornithology,NT2474,2005,Troglodytes troglodytes,Bird
British Trust for Ornithology,NT2474,2005,Certhia familiaris,Bird
British Trust for Ornithology,NT2474,2005,Apus apus,Bird
British Trust for Ornithology,NT27,2005,Branta canadensis,Bird
British Trust for Ornithology,NT27,2005,Branta leucopsis,Bird
RSPB,NT260760,2005,Apus apus,Bird
RSPB,NT250760,2005,Apus apus,Bird
RSPB,NT242705,2005,Apus apus,Bird
RSPB,NT257749,2005,Apus apus,Bird
RSPB,NT257749,2005,Apus apus,Bird
RSPB,NT270753,2005,Apus apus,Bird
RSPB,NT244745,2005,Apus apus,Bird
RSPB,NT256746,2005,Apus apus,Bird
RSPB,NT263747,2005,Apus apus,Bird
RSPB,NT258760,2005,Apus apus,Bird
RSPB,NT254746,2005,Apus apus,Bird
RSPB,NT246711,2005,Apus apus,Bird
RSPB,NT257750,2005,Apus apus,Bird
RSPB,NT255749,2005,Apus apus,Bird
RSPB,NT227717,2005,Apus apus,Bird
RSPB,NT274757,2005,Apus apus,Bird
RSPB,NT243746,2005,Apus apus,Bird
RSPB,NT241705,2005,Apus apus,Bird
RSPB,NT228731,2005,Apus apus,Bird
RSPB,NT255744,2005,Apus apus,Bird
RSPB,NT210706,2005,Apus apus,Bird
RSPB,NT239723,2005,Apus apus,Bird
RSPB,NT263746,2005,Apus apus,Bird
RSPB,NT242703,2005,Apus apus,Bird
RSPB,NT259723,2005,Apus apus,Bird
RSPB,NT259723,2005,Apus apus,Bird
RSPB,NT270749,2005,Apus apus,Bird
RSPB,NT269747,2005,Apus apus,Bird
RSPB,NT256749,2005,Apus apus,Bird
RSPB,NT251751,2005,Apus apus,Bird
RSPB,NT2574,2005,Apus apus,Bird
RSPB,NT2574,2005,Apus apus,Bird
RSPB,NT2170,2005,Apus apus,Bird
RSPB,NT2476,2005,Apus apus,Bird
RSPB,NT2575,2005,Apus apus,Bird
RSPB,NT2574,2005,Apus apus,Bird
RSPB,NT2574,2005,Apus apus,Bird
RSPB,NT2574,2005,Apus apus,Bird
RSPB,NT2472,2005,Apus apus,Bird
RSPB,NT2576,2005,Apus apus,Bird
RSPB,NT2576,2005,Apus apus,Bird
RSPB,NT2271,2005,Apus apus,Bird
RSPB,NT2470,2005,Apus apus,Bird
British Trust for Ornithology,NT2370,2006,Turdus philomelos,Bird
British Trust for Ornithology,NT2370,2006,Cygnus olor,Bird
British Trust for Ornithology,NT2370,2006,Columba oenas,Bird
British Trust for Ornithology,NT2370,2006,Erithacus rubecula,Bird
British Trust for Ornithology,NT2370,2006,Troglodytes troglodytes,Bird
British Trust for Ornithology,NT2370,2006,Pica pica,Bird
British Trust for Ornithology,NT2370,2006,Anas platyrhynchos,Bird
British Trust for Ornithology,NT2370,2006,Parus major,Bird
British Trust for Ornithology,NT2370,2006,Corvus corone,Bird
British Trust for Ornithology,NT2370,2006,Turdus merula,Bird
British Trust for Ornithology,NT2370,2006,Larus marinus,Bird
British Trust for Ornithology,NT2370,2006,Cyanistes caeruleus,Bird
British Trust for Ornithology,NT2370,2006,Fringilla coelebs,Bird
British Trust for Ornithology,NT2370,2006,Aythya fuligula,Bird
British Trust for Ornithology,NT2370,2006,Chloris chloris,Bird
British Trust for Ornithology,NT2474,2006,Sturnus vulgaris,Bird
British Trust for Ornithology,NT2474,2006,Prunella modularis,Bird
British Trust for Ornithology,NT2474,2006,Pica pica,Bird
British Trust for Ornithology,NT2474,2006,Anas platyrhynchos,Bird
British Trust for Ornithology,NT2474,2006,Erithacus rubecula,Bird
British Trust for Ornithology,NT2474,2006,Fringilla coelebs,Bird
British Trust for Ornithology,NT2474,2006,Larus argentatus,Bird
British Trust for Ornithology,NT2474,2006,Columba livia,Bird
British Trust for Ornithology,NT2474,2006,Chroicocephalus ridibundus,Bird
British Trust for Ornithology,NT2474,2006,Turdus merula,Bird
British Trust for Ornithology,NT2474,2006,Motacilla cinerea,Bird
British Trust for Ornithology,NT2474,2006,Columba palumbus,Bird
British Trust for Ornithology,NT2474,2006,Larus canus,Bird
British Trust for Ornithology,NT2474,2006,Cinclus cinclus,Bird
British Trust for Ornithology,NT2474,2006,Ardea cinerea,Bird
British Trust for Ornithology,NT2474,2006,Turdus philomelos,Bird
British Trust for Ornithology,NT2474,2006,Cyanistes caeruleus,Bird
British Trust for Ornithology,NT2474,2006,Periparus ater,Bird
British Trust for Ornithology,NT2474,2006,Troglodytes troglodytes,Bird
British Trust for Ornithology,NT2474,2006,Parus major,Bird
British Trust for Ornithology,NT2474,2006,Corvus corone,Bird
British Trust for Ornithology,NT2474,2006,Chloris chloris,Bird
British Trust for Ornithology,NT2675,2006,Pica pica,Bird
British Trust for Ornithology,NT2675,2006,Columba palumbus,Bird
British Trust for Ornithology,NT2675,2006,Cyanistes caeruleus,Bird
British Trust for Ornithology,NT2675,2006,Prunella modularis,Bird
British Trust for Ornithology,NT2675,2006,Corvus corone,Bird
British Trust for Ornithology,NT2675,2006,Columba livia,Bird
British Trust for Ornithology,NT2675,2006,Troglodytes troglodytes,Bird
British Trust for Ornithology,NT2675,2006,Erithacus rubecula,Bird
British Trust for Ornithology,NT2675,2006,Larus argentatus,Bird
British Trust for Ornithology,NT2675,2006,Passer domesticus,Bird
British Trust for Ornithology,NT2675,2006,Turdus merula,Bird
British Trust for Ornithology,NT2675,2006,Fringilla coelebs,Bird
British Trust for Ornithology,NT2675,2006,Larus fuscus,Bird
British Trust for Ornithology,NT2675,2006,Parus major,Bird
British Trust for Ornithology,NT2370,2006,Corvus corone,Bird
British Trust for Ornithology,NT2370,2006,Pica pica,Bird
British Trust for Ornithology,NT2370,2006,Corvus monedula,Bird
British Trust for Ornithology,NT2370,2006,Parus major,Bird
British Trust for Ornithology,NT2370,2006,Periparus ater,Bird
British Trust for Ornithology,NT2370,2006,Turdus viscivorus,Bird
British Trust for Ornithology,NT2370,2006,Troglodytes troglodytes,Bird
British Trust for Ornithology,NT2370,2006,Cyanistes caeruleus,Bird
British Trust for Ornithology,NT2370,2006,Turdus merula,Bird
British Trust for Ornithology,NT2370,2006,Falco tinnunculus,Bird
British Trust for Ornithology,NT2370,2006,Turdus philomelos,Bird
British Trust for Ornithology,NT2370,2006,Erithacus rubecula,Bird
British Trust for Ornithology,NT2370,2006,Prunella modularis,Bird
British Trust for Ornithology,NT2370,2006,Fulica atra,Bird
British Trust for Ornithology,NT2370,2006,Fringilla coelebs,Bird
British Trust for Ornithology,NT2474,2006,Larus argentatus,Bird
British Trust for Ornithology,NT2474,2006,Fringilla coelebs,Bird
British Trust for Ornithology,NT2474,2006,Prunella modularis,Bird
British Trust for Ornithology,NT2474,2006,Chloris chloris,Bird
British Trust for Ornithology,NT2474,2006,Corvus corone,Bird
British Trust for Ornithology,NT2474,2006,Turdus merula,Bird
British Trust for Ornithology,NT2474,2006,Cyanistes caeruleus,Bird
British Trust for Ornithology,NT2474,2006,Anas platyrhynchos,Bird
British Trust for Ornithology,NT2474,2006,Columba palumbus,Bird
British Trust for Ornithology,NT2474,2006,Troglodytes troglodytes,Bird
British Trust for Ornithology,NT2474,2006,Columba livia,Bird
British Trust for Ornithology,NT2474,2006,Erithacus rubecula,Bird
British Trust for Ornithology,NT2474,2006,Pyrrhula pyrrhula,Bird
British Trust for Ornithology,NT2474,2006,Turdus philomelos,Bird
British Trust for Ornithology,NT2474,2006,Parus major,Bird
British Trust for Ornithology,NT2474,2006,Cygnus olor,Bird
British Trust for Ornithology,NT2474,2006,Apus apus,Bird
British Trust for Ornithology,NT2474,2006,Turdus viscivorus,Bird
British Trust for Ornithology,NT2474,2006,Cinclus cinclus,Bird
British Trust for Ornithology,NT2675,2006,Larus argentatus,Bird
British Trust for Ornithology,NT2675,2006,Columba palumbus,Bird
British Trust for Ornithology,NT2675,2006,Turdus merula,Bird
British Trust for Ornithology,NT2675,2006,Delichon urbicum,Bird
British Trust for Ornithology,NT2675,2006,Cyanistes caeruleus,Bird
British Trust for Ornithology,NT2675,2006,Columba livia,Bird
British Trust for Ornithology,NT2675,2006,Larus fuscus,Bird
British Trust for Ornithology,NT2675,2006,Pica pica,Bird
British Trust for Ornithology,NT2675,2006,Larus marinus,Bird
British Trust for Ornithology,NT2675,2006,Passer domesticus,Bird
British Trust for Ornithology,NT2675,2006,Fringilla coelebs,Bird
British Trust for Ornithology,NT2675,2006,Sturnus vulgaris,Bird
British Trust for Ornithology,NT2675,2006,Apus apus,Bird
British Trust for Ornithology,NT2675,2006,Corvus corone,Bird
British Trust for Ornithology,NT27,2006,Branta canadensis,Bird
RSPB,NT262727,2006,Apus apus,Bird
RSPB,NT259728,2006,Apus apus,Bird
RSPB,NT257749,2006,Apus apus,Bird
RSPB,NT246721,2006,Apus apus,Bird
RSPB,NT244745,2006,Apus apus,Bird
RSPB,NT227759,2006,Apus apus,Bird
RSPB,NT254769,2006,Apus apus,Bird
RSPB,NT246725,2006,Apus apus,Bird
RSPB,NT244706,2006,Apus apus,Bird
RSPB,NT258760,2006,Apus apus,Bird
RSPB,NT271720,2006,Apus apus,Bird
RSPB,NT266748,2006,Apus apus,Bird
RSPB,NT236724,2006,Apus apus,Bird
RSPB,NT236724,2006,Apus apus,Bird
RSPB,NT245726,2006,Apus apus,Bird
RSPB,NT249721,2006,Apus apus,Bird
RSPB,NT235723,2006,Apus apus,Bird
RSPB,NT214705,2006,Apus apus,Bird
RSPB,NT247748,2006,Apus apus,Bird
RSPB,NT244746,2006,Apus apus,Bird
RSPB,NT243746,2006,Apus apus,Bird
RSPB,NT263727,2006,Apus apus,Bird
RSPB,NT233718,2006,Apus apus,Bird
RSPB,NT244707,2006,Apus apus,Bird
RSPB,NT244707,2006,Apus apus,Bird
RSPB,NT239724,2006,Apus apus,Bird
RSPB,NT260752,2006,Apus apus,Bird
RSPB,NT271718,2006,Apus apus,Bird
RSPB,NT233719,2006,Apus apus,Bird
RSPB,NT241742,2006,Apus apus,Bird
RSPB,NT246724,2006,Apus apus,Bird
RSPB,NT246724,2006,Apus apus,Bird
RSPB,NT265753,2006,Apus apus,Bird
RSPB,NT260762,2006,Apus apus,Bird
RSPB,NT285741,2006,Apus apus,Bird
RSPB,NT239721,2006,Apus apus,Bird
RSPB,NT253746,2006,Apus apus,Bird
RSPB,NT260728,2006,Apus apus,Bird
RSPB,NT232718,2006,Apus apus,Bird
RSPB,NT249728,2006,Apus apus,Bird
RSPB,NT249728,2006,Apus apus,Bird
RSPB,NT255736,2006,Apus apus,Bird
RSPB,NT243705,2006,Apus apus,Bird
RSPB,NT271717,2006,Apus apus,Bird
RSPB,NT271717,2006,Apus apus,Bird
RSPB,NT267750,2006,Apus apus,Bird
RSPB,NT241734,2006,Apus apus,Bird
RSPB,NT244710,2006,Apus apus,Bird
RSPB,NT251751,2006,Apus apus,Bird
RSPB,NT245746,2006,Apus apus,Bird
RSPB,NT2371,2006,Apus apus,Bird
RSPB,NT2275,2006,Apus apus,Bird
